Legal Entity,Deal Name,Deal Currency,Position,Issuer Name,Issuer Currency,Security Name,Security ID,Security Currency,Security Type,Secondary Security Identifier,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Nanna SCSp - USD,USD,NI Nanna SCSp - USD (Taiwan New Sites - USD (Equity)),NI Nanna SCSp - USD,USD,NI Nanna SCSp - USD (Taiwan New Sites - USD (Equity)),13409,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Njord SCSp - USD,USD,NI Njord SCSp - USD (NI Njord Ltd (Taiwan New Sites (Equity))),NI Njord SCSp - USD,USD,NI Njord SCSp - USD (NI Njord Ltd (Taiwan New Sites (Equity))),24927,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Njord SCSp - USD,USD,NI Njord SCSp - USD (Taiwan New Sites - USD (Equity)),NI Njord SCSp - USD,USD,NI Njord SCSp - USD (Taiwan New Sites - USD (Equity)),13410,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Ostara SCSp - USD,USD,NI Ostara SCSp - USD (NI Ostara Ltd (Taiwan New Sites (Equity))),NI Ostara SCSp - USD,USD,NI Ostara SCSp - USD (NI Ostara Ltd (Taiwan New Sites (Equity))),24924,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Ostara SCSp - USD,USD,NI Ostara SCSp - USD (Taiwan New Sites - USD (Equity)),NI Ostara SCSp - USD,USD,NI Ostara SCSp - USD (Taiwan New Sites - USD (Equity)),13411,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Ranfjord II SCSp - USD,USD,NI Ranfjord II SCSp - USD (NI Ranfjord II Ltd (Ranfjord II (Equity))),NI Ranfjord II SCSp - USD,USD,NI Ranfjord II SCSp - USD (NI Ranfjord II Ltd (Ranfjord II (Equity))),18974,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Ranfjord II SCSp - USD,USD,NI Ranfjord II SCSp - USD (Equity),NI Ranfjord II SCSp - USD,USD,NI Ranfjord II SCSp - USD (Equity),12663,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Ranfjord II SCSp - USD,USD,NI Ranfjord II SCSp - USD (Ranfjord (Equity)),NI Ranfjord II SCSp - USD,USD,NI Ranfjord II SCSp - USD (Ranfjord (Equity)),15559,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Ranfjord SCSp,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Equity)),NI Ranfjord SCSp - NI Ranfjord Ltd,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Equity)),13446,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Ranfjord SCSp,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Funding Loan)),NI Ranfjord SCSp - NI Ranfjord Ltd,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Funding Loan)),12998,USD,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Ranfjord SCSp,USD,NI Ranfjord SCSp - USD (NI Ranfjord SCSp (Equity)),NI Ranfjord SCSp - USD,USD,NI Ranfjord SCSp - USD (NI Ranfjord SCSp (Equity)),19223,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Sagalund SCSp - USD,USD,NI Sagalund SCSp - USD (Taiwan New Sites - USD (Equity)),NI Sagalund SCSp - USD,USD,NI Sagalund SCSp - USD (Taiwan New Sites - USD (Equity)),13412,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo I s.r.l.,EUR,NI Italy TopCo I s.r.l. (NI Italy Holding S.r.l (Hellespont) (Equity)),NI Italy TopCo I s.r.l.,EUR,NI Italy TopCo I s.r.l. (NI Italy Holding S.r.l (Hellespont) (Equity)),14399,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo I s.r.l.,EUR,NI Italy TopCo I s.r.l. (Hellespont (Equity)),NI Italy TopCo I s.r.l.,EUR,NI Italy TopCo I s.r.l. (Hellespont (Equity)),12669,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ) (GALEFORCE(Equity)),NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ),EUR,NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ) (GALEFORCE(Equity)),15175,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (Equity),NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (Equity),11867,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo III s.r.l.,EUR,NI Italy TopCo III s.r.l. (NI Italy Holding III s.r.l. (Knapweed Wind Energy s.r.l. (Knapweed (Equity)))),NI Italy TopCo III s.r.l.,EUR,NI Italy TopCo III s.r.l. (NI Italy Holding III s.r.l. (Knapweed Wind Energy s.r.l. (Knapweed (Equity)))),19514,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo III s.r.l.,EUR,NI Italy TopCo III s.r.l. (NI Italy TopCo III s.r.l. (Wolferton) (Equity)),NI Italy TopCo III s.r.l.,EUR,NI Italy TopCo III s.r.l. (NI Italy TopCo III s.r.l. (Wolferton) (Equity)),15294,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo IV s.r.l.,EUR,NI Italy TopCo IV s.r.l. (NI Italy Holding IV s.r.l. (Nuthatch Wind Power s.r.l. (Equity)))),NI Italy TopCo IV s.r.l.,EUR,NI Italy TopCo IV s.r.l. (NI Italy Holding IV s.r.l. (Nuthatch Wind Power s.r.l. (Equity)))),19515,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo IV s.r.l.,EUR,NI Italy TopCo IV s.r.l. (NI Italy Holding IV S.r.l. (Nuthatch) (Equity)),NI Italy TopCo IV s.r.l.,EUR,NI Italy TopCo IV s.r.l. (NI Italy Holding IV S.r.l. (Nuthatch) (Equity)),15232,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo IV s.r.l.,EUR,NI Italy TopCo IV s.r.l. (NI Italy TopCo IV s.r.l. (Wolferton) (Equity)),NI Italy TopCo IV s.r.l.,EUR,NI Italy TopCo IV s.r.l. (NI Italy TopCo IV s.r.l. (Wolferton) (Equity)),15295,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo V s.r.l.,EUR,NI Italy TopCo V s.r.l. (NI Italy Holding V s.r.l. (Dolomite Wind Energy s.r.l (Equity)))),NI Italy TopCo V s.r.l.,EUR,NI Italy TopCo V s.r.l. (NI Italy Holding V s.r.l. (Dolomite Wind Energy s.r.l (Equity)))),19516,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Italy TopCo V s.r.l.,EUR,NI Italy TopCo V s.r.l. (NI Italy TopCo V s.r.l. (Wolferton) (Equity)),NI Italy TopCo V s.r.l.,EUR,NI Italy TopCo V s.r.l. (NI Italy TopCo V s.r.l. (Wolferton) (Equity)),15296,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV AUS Trust - GBP (Fenwick - Craigmore (Funding Loan)),NI IV Fenwick HoldCo - NI IV AUS Trust - GBP,GBP,NI IV Fenwick HoldCo - NI IV AUS Trust - GBP (Fenwick - Craigmore (Funding Loan)),13165,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV AUS Trust - GBP (Fenwick - Vestmark (Funding Loan)),NI IV Fenwick HoldCo - NI IV AUS Trust - GBP,GBP,NI IV Fenwick HoldCo - NI IV AUS Trust - GBP (Fenwick - Vestmark (Funding Loan)),13169,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV AUS Trust - GBP (Fenwick - Speedwell (Funding Loan)),NI IV Fenwick HoldCo - NI IV AUS Trust - GBP,GBP,NI IV Fenwick HoldCo - NI IV AUS Trust - GBP (Fenwick - Speedwell (Funding Loan)),13173,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP (Fenwick - Craigmore (Funding Loan)),NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP,GBP,NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP (Fenwick - Craigmore (Funding Loan)),13164,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP (Fenwick - Vestmark (Funding Loan)),NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP,GBP,NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP (Fenwick - Vestmark (Funding Loan)),13168,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP (Fenwick - Speedwell (Funding Loan)),NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP,GBP,NI IV Fenwick HoldCo - NI IV Dutch K/S - GBP (Fenwick - Speedwell (Funding Loan)),13172,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV SCSp - GBP (Fenwick - Craigmore (Funding Loan)),NI IV Fenwick HoldCo - NI IV SCSp - GBP,GBP,NI IV Fenwick HoldCo - NI IV SCSp - GBP (Fenwick - Craigmore (Funding Loan)),13163,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV SCSp - GBP (Fenwick - Vestmark (Funding Loan)),NI IV Fenwick HoldCo - NI IV SCSp - GBP,GBP,NI IV Fenwick HoldCo - NI IV SCSp - GBP (Fenwick - Vestmark (Funding Loan)),13167,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI IV SCSp - GBP (Fenwick - Speedwell (Funding Loan)),NI IV Fenwick HoldCo - NI IV SCSp - GBP,GBP,NI IV Fenwick HoldCo - NI IV SCSp - GBP (Fenwick - Speedwell (Funding Loan)),13171,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI V Coöperatief - GBP (Fenwick - Craigmore (Equity)),NI IV Fenwick HoldCo - NI V Coöperatief - GBP,GBP,NI IV Fenwick HoldCo - NI V Coöperatief - GBP (Fenwick - Craigmore (Equity)),13254,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI V Coöperatief - GBP (Fenwick - Vestmark (Equity)),NI IV Fenwick HoldCo - NI V Coöperatief - GBP,GBP,NI IV Fenwick HoldCo - NI V Coöperatief - GBP (Fenwick - Vestmark (Equity)),13255,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo - NI V Coöperatief - GBP (Fenwick - Speedwell (Equity)),NI IV Fenwick HoldCo - NI V Coöperatief - GBP,GBP,NI IV Fenwick HoldCo - NI V Coöperatief - GBP (Fenwick - Speedwell (Equity)),13256,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP ((NI Vestmark HoldCo. Ltd(Fenwick)(Funding Loan))),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP ((NI Vestmark HoldCo. Ltd(Fenwick)(Funding Loan))),20378,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick - Craigmore (Funding Loan)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick - Craigmore (Funding Loan)),13162,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick - Vestmark (Funding Loan)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick - Vestmark (Funding Loan)),13166,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick - Speedwell (Funding Loan)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick - Speedwell (Funding Loan)),13170,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick (Equity)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick (Equity)),13320,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick (Funding loan)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Fenwick (Funding loan)),19481,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Craigmore HoldCo Ltd. (Fenwick) (Equity)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Craigmore HoldCo Ltd. (Fenwick) (Equity)),15562,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Craigmore HoldCo Ltd. (Fenwick) (Funding loan)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Craigmore HoldCo Ltd. (Fenwick) (Funding loan)),24878,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Vestmark HoldCo. Ltd(Fenwick)(Equity)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Vestmark HoldCo. Ltd(Fenwick)(Equity)),24875,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Speedwell HoldCo Ltd. (Fenwick) (Equity)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Speedwell HoldCo Ltd. (Fenwick) (Equity)),15360,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Speedwell HoldCo Ltd. (Speedwell Energy Ltd.(Funding loan))),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (NI Speedwell HoldCo Ltd. (Speedwell Energy Ltd.(Funding loan))),25205,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Vestmark Energy Ltd. (Fenwick) (Funding Loan)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Vestmark Energy Ltd. (Fenwick) (Funding Loan)),15564,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Vestmark Energy Ltd. (Vestmark (Funding Loan)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Vestmark Energy Ltd. (Vestmark (Funding Loan)),14750,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Interconnector Execution Ltd (Fenwick) (Equity)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Interconnector Execution Ltd (Fenwick) (Equity)),15293,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Speedwell Energy Ltd. (Fenwick) (Funding Loan)),NI IV Fenwick HoldCo Limited - GBP,GBP,NI IV Fenwick HoldCo Limited - GBP (Speedwell Energy Ltd. (Fenwick) (Funding Loan)),15565,GBP,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Halcyon HoldCo Ltd,GBP,NI IV Halcyon HoldCo Ltd (Equity),NI IV Halcyon HoldCo Ltd,GBP,NI IV Halcyon HoldCo Ltd (Equity),18084,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Halcyon HoldCo Ltd,GBP,NI IV Halcyon HoldCo Ltd (Woodcock (Equity)),NI IV Halcyon HoldCo Ltd,GBP,NI IV Halcyon HoldCo Ltd (Woodcock (Equity)),12717,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Halcyon HoldCo Ltd,GBP,NI IV Halcyon HoldCo Ltd (Woodcock Offshore Wind Farm Holdings Limited (Woodcock(Equity))),NI IV Halcyon HoldCo Ltd,GBP,NI IV Halcyon HoldCo Ltd (Woodcock Offshore Wind Farm Holdings Limited (Woodcock(Equity))),18083,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank (Phase II) (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank (Phase II) (Equity)),15377,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Thornhill (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Thornhill (Equity)),25771,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Cygnus (Equity))),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Cygnus (Equity))),19751,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Berylhill (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Berylhill (Equity)),25772,GBP,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Bellatrix Holdco Pty Ltd.,AUD,NI Bellatrix Holdco Pty Ltd. (NI Bellatrix Trust (Equity)),NI Bellatrix Holdco Pty Ltd.,AUD,NI Bellatrix Holdco Pty Ltd. (NI Bellatrix Trust (Equity)),14874,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Bellatrix Holdco Pty Ltd.,AUD,NI Bellatrix Holdco Pty Ltd. (Equity),NI Bellatrix Holdco Pty Ltd.,AUD,NI Bellatrix Holdco Pty Ltd. (Equity),12569,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Draconis HoldCo I SCSp,EUR,NI Draconis HoldCo I SCSp (Equity),NI Draconis HoldCo I SCSp,EUR,NI Draconis HoldCo I SCSp (Equity),13745,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Draconis HoldCo II SCSp,EUR,NI Draconis HoldCo II SCSp (Equity),NI Draconis HoldCo II SCSp,EUR,NI Draconis HoldCo II SCSp (Equity),13744,EUR,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Australia New Sites - SA/WA/TAS (Equity)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Australia New Sites - SA/WA/TAS (Equity)),16025,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Australia New Sites - SA/WA/TAS (Funding Loan)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Australia New Sites - SA/WA/TAS (Funding Loan)),13330,AUD,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Galtvik Wind (NSW - 1&2) (Equity)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Galtvik Wind (NSW - 1&2) (Equity)),24879,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Galtvik Wind (NSW - 1&2) (Funding Loan)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Galtvik Wind (NSW - 1&2) (Funding Loan)),13329,AUD,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Equity),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (Equity),12706,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (NSW Sites (Equity)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (NSW Sites (Equity)),13002,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (SA/WA/TAS Sites (Equity)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (SA/WA/TAS Sites (Equity)),13003,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (VIC-2 (Equity)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (VIC-2 (Equity)),13000,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (VIC-2 (Funding Loan)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (VIC-2 (Funding Loan)),14327,AUD,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (VIC-3 (Equity)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (VIC-3 (Equity)),13001,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (VIC-3 (Funding Loan)),NI Oceania Offshore Trust,AUD,NI Oceania Offshore Trust (VIC-3 (Funding Loan)),14328,AUD,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Garnetfield Holdco  Pty. Ltd.,AUD,NI Garnetfield Holdco  Pty. Ltd. (NI Garnetfield Trust (Garnetfield) (Equity)),NI Garnetfield Holdco  Pty. Ltd.,AUD,NI Garnetfield Holdco  Pty. Ltd. (NI Garnetfield Trust (Garnetfield) (Equity)),15288,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Garnetfield Holdco  Pty. Ltd.,AUD,NI Garnetfield Holdco  Pty. Ltd. (Equity),NI Garnetfield Holdco  Pty. Ltd.,AUD,NI Garnetfield Holdco  Pty. Ltd. (Equity),12570,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI QLD PHES 1 Holdings Pty Ltd - AUD,AUD,NI QLD PHES 1 Holdings Pty Ltd - AUD (NI QLD PHES 1 Trust. (Alvdal PHES (Equity))),NI QLD PHES 1 Holdings Pty Ltd - AUD,AUD,NI QLD PHES 1 Holdings Pty Ltd - AUD (NI QLD PHES 1 Trust. (Alvdal PHES (Equity))),18437,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Cloudberry Holding Trust - AUD,AUD,NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust (NI Cloudberry Holding Trust (Cloudberry (Equity))),NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust,AUD,NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust (NI Cloudberry Holding Trust (Cloudberry (Equity))),16752,USD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Cloudberry Holding Trust - AUD,AUD,NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust (CLOUDBERRY (Equity)),NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust,AUD,NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust (CLOUDBERRY (Equity)),13300,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Cloudberry Holding Trust - AUD,AUD,NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust (CLOUDBERRY (Funding Loan)),NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust,AUD,NI Cloudberry Holding Trust - AUD - NI Cloudberry Bess Trust (CLOUDBERRY (Funding Loan)),12527,AUD,Funding loan,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Cloudberry Holding Trust - AUD,AUD,NI Cloudberry Holding Trust - NI IV AUS Trust - AUD (Cloudberry (Equity)),NI Cloudberry Holding Trust - NI IV AUS Trust - AUD,AUD,NI Cloudberry Holding Trust - NI IV AUS Trust - AUD (Cloudberry (Equity)),13128,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Cloudberry Holding Trust - AUD,AUD,NI Cloudberry Holding Trust - NI IV Dutch K/S - AUD (Cloudberry (Equity)),NI Cloudberry Holding Trust - NI IV Dutch K/S - AUD,AUD,NI Cloudberry Holding Trust - NI IV Dutch K/S - AUD (Cloudberry (Equity)),13127,AUD,Equity,,,,,,,,
Nordvik Infrastructure V NO SCSp,NI Cloudberry Holding Trust - AUD,AUD,NI Cloudberry Holding Trust - NI IV K/S - AUD (Cloudberry (Equity)),NI Cloudberry Holding Trust - NI IV K/S - AUD,AUD,NI Cloudberry Holding Trust - NI IV K/S - AUD (Cloudberry (Equity)),13125,AUD,Equity,,,,,,,,
